tesisat_no_id,il,ilce,load_profile_date,outlier_kolon,outlier_deger,p99_esik,p01_esik
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-04 08:30:00,l1,32.24,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-04 13:30:00,l1,28.76,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-05 10:30:00,l1,34.72,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-05 12:00:00,l1,30.0,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-05 12:30:00,l1,38.14,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-05 13:00:00,l1,34.41,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-05 12:45:00,l1,45.0,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-05 13:15:00,l1,50.92,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-05 15:15:00,l1,28.97,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-06 17:00:00,l1,30.73,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-07 12:45:00,l1,29.1,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-08 11:00:00,l1,34.65,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-08 11:15:00,l1,30.84,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-08 11:30:00,l1,29.48,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-08 12:15:00,l1,34.92,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-08 12:30:00,l1,29.41,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-08 12:45:00,l1,35.72,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-09 14:43:00,l1,88.04,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-09 15:30:00,l1,30.59,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-09 15:45:00,l1,27.96,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-09 16:30:00,l1,32.87,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-09 17:00:00,l1,30.86,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-09 16:45:00,l1,36.27,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-10 13:00:00,l1,30.95,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-11 07:30:00,l1,35.42,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-11 10:45:00,l1,31.19,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-11 11:15:00,l1,27.86,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-11 11:30:00,l1,43.7,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-11 12:15:00,l1,31.59,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-11 12:30:00,l1,37.47,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-11 16:30:00,l1,28.24,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-12 19:00:00,l1,32.48,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-13 18:15:00,l1,28.23,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 12:30:00,l1,31.44,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 12:15:00,l1,35.81,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 12:45:00,l1,33.55,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 13:15:00,l1,30.64,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 13:30:00,l1,35.47,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 13:45:00,l1,34.62,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 15:15:00,l1,31.84,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 16:10:00,l1,29.12,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 17:30:00,l1,28.84,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 17:15:00,l1,33.45,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 20:00:00,l1,32.61,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 20:15:00,l1,37.87,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-14 20:45:00,l1,43.14,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 07:30:00,l1,31.31,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 07:45:00,l1,36.44,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 08:00:00,l1,42.75,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 08:15:00,l1,28.41,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 08:30:00,l1,39.94,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 08:45:00,l1,28.32,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 09:00:00,l1,31.35,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 09:23:00,l1,112.57,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-17 09:15:00,l1,33.38,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-18 08:15:00,l1,44.02,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-18 09:00:00,l1,27.97,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-18 11:30:00,l1,29.02,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-18 11:45:00,l1,29.1,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-18 12:00:00,l1,33.45,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-18 12:15:00,l1,29.44,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-18 12:30:00,l1,33.39,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-18 12:45:00,l1,34.79,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-19 12:45:00,l1,32.02,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-21 17:15:00,l1,27.99,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-21 17:30:00,l1,34.88,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-21 18:00:00,l1,38.99,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-21 18:30:00,l1,30.63,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-21 18:15:00,l1,29.88,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-21 19:00:00,l1,33.06,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-21 19:15:00,l1,37.57,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-21 19:45:00,l1,34.06,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-22 14:30:00,l1,43.74,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-22 14:45:00,l1,29.38,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-22 15:45:00,l1,28.35,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-22 16:30:00,l1,35.77,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-23 10:45:00,l1,36.19,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-23 12:15:00,l1,32.6,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-23 12:30:00,l1,31.17,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-25 13:00:00,l1,29.76,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-25 13:45:00,l1,34.91,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-25 14:00:00,l1,37.34,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-25 14:29:00,l1,157.4,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-25 14:30:00,l1,29.11,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-25 15:00:00,l1,29.78,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-25 15:30:00,l1,27.93,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-25 17:30:00,l1,27.9,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 11:00:00,l1,43.43,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 10:45:00,l1,30.07,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 11:15:00,l1,37.98,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 12:45:00,l1,28.49,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 17:15:00,l1,40.43,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 17:30:00,l1,28.87,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 18:00:00,l1,34.85,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 18:15:00,l1,41.64,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 18:30:00,l1,29.91,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 18:45:00,l1,41.56,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 19:15:00,l1,30.03,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 19:30:00,l1,27.68,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 19:45:00,l1,33.27,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 20:00:00,l1,43.59,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 20:15:00,l1,38.99,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-28 20:30:00,l1,37.02,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-29 13:30:00,l1,31.53,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-29 13:15:00,l1,30.81,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-30 14:45:00,l1,31.32,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-30 19:00:00,l1,40.46,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-30 18:45:00,l1,29.12,27.5652,0.0
db0c5926f2b64a6e9fe3a0c3e5126c14,ÇORUM,Merkez,2025-09-30 19:15:00,l1,31.14,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 08:15:00,l1,29.77,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 08:30:00,l1,33.1,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 08:45:00,l1,36.75,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 09:00:00,l1,37.59,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 09:15:00,l1,36.89,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 09:30:00,l1,40.45,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 09:45:00,l1,39.53,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 10:00:00,l1,38.71,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 10:15:00,l1,33.49,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 10:30:00,l1,42.46,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 10:45:00,l1,39.59,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 11:00:00,l1,31.57,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 11:15:00,l1,40.78,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 11:30:00,l1,37.26,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 11:45:00,l1,37.11,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 12:00:00,l1,47.11,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 12:15:00,l1,37.05,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 14:00:00,l1,38.14,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 14:15:00,l1,42.62,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 14:30:00,l1,41.61,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 14:45:00,l1,38.54,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 15:00:00,l1,38.11,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 15:15:00,l1,45.02,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 15:30:00,l1,43.25,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 15:45:00,l1,43.82,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 16:00:00,l1,54.75,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 16:15:00,l1,57.01,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 16:30:00,l1,50.53,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 16:45:00,l1,45.07,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 17:00:00,l1,41.98,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-01 18:30:00,l1,28.58,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 08:15:00,l1,41.41,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 08:30:00,l1,56.29,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 08:45:00,l1,56.6,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 09:00:00,l1,61.13,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 09:15:00,l1,52.1,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 09:30:00,l1,54.57,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 09:45:00,l1,54.22,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 10:00:00,l1,53.35,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 10:15:00,l1,51.42,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 10:30:00,l1,55.64,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 10:45:00,l1,58.01,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 11:00:00,l1,56.2,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 11:15:00,l1,58.58,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 11:30:00,l1,60.19,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 11:45:00,l1,59.59,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 12:00:00,l1,64.01,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 12:15:00,l1,51.34,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 12:30:00,l1,51.15,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 12:45:00,l1,52.98,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 13:00:00,l1,55.79,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 13:15:00,l1,60.96,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 13:30:00,l1,63.17,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 13:45:00,l1,64.7,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 14:00:00,l1,63.54,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 14:15:00,l1,65.1,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 14:30:00,l1,67.19,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 14:45:00,l1,66.03,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 15:00:00,l1,72.78,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 15:15:00,l1,67.3,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 15:30:00,l1,67.45,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 15:45:00,l1,66.41,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 16:00:00,l1,67.96,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 16:15:00,l1,67.09,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 16:30:00,l1,66.77,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 16:45:00,l1,60.54,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 17:00:00,l1,53.89,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 17:15:00,l1,38.23,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-04 17:30:00,l1,36.81,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 08:30:00,l1,39.29,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 08:45:00,l1,43.2,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 09:00:00,l1,46.74,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 09:15:00,l1,45.44,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 09:30:00,l1,47.71,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 09:45:00,l1,43.01,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 10:00:00,l1,46.92,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 10:15:00,l1,43.42,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 10:30:00,l1,60.65,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 10:45:00,l1,46.12,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 11:00:00,l1,49.04,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 11:15:00,l1,49.87,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 11:30:00,l1,57.07,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 11:45:00,l1,57.32,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 12:00:00,l1,51.08,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 12:15:00,l1,49.66,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 12:30:00,l1,52.63,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 12:45:00,l1,43.86,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 13:00:00,l1,43.67,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 13:15:00,l1,61.46,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 13:30:00,l1,64.51,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 13:45:00,l1,63.9,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 14:00:00,l1,61.53,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 14:15:00,l1,68.58,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 14:30:00,l1,71.83,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 14:45:00,l1,30.94,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 15:00:00,l1,58.85,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 15:15:00,l1,61.3,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 15:30:00,l1,59.48,27.5652,0.0
7c69a45825ae4dd68cfa3550f4ea7190,ÇORUM,Sungurlu,2025-08-05 15:45:00,l1,66.12,27.5652,0.0
